adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,/oAIYMSBmaxNaUEJIIdaI1mGAJU5.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/80064459,369033.0,tt4902716,en,Rebirth,A man's life is turned inside out after a visit from his college friend leads him into the unexpected.,10.206,/cNm3lTw9Hyj2g8BJ54bZGaezU5d.jpg,"[{'id': 18852, 'logo_path': '/zAUMqxK7SnIh00g788FAgx7F8Fg.png', 'name': 'Heretic Films', 'origin_country': 'US'}, {'id': 55570, 'logo_path': '/mKD4k9RHPkauvQIQsyGb6tzNAWg.png', 'name': 'Campfire Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-04-17,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Rebirth,False,4.7,171.0,,,,
False,/lTOdGDQizOkb9c1XwNAC8G9RkSt.jpg,,363000.0,"[{'id': 53, 'name': 'Thriller'}]",,443526.0,tt6423578,zh,靓汤,"Zach (William Lawandi), a remorseless serial womaniser and con man, meets his match in Li Ling (Vivienne Tseng), an alluring and well-to-do woman who makes a wicked bowl of pork rib soup. Things take an unexpected turn when Zach meets Li Ling's younger sister, the drop-dead gorgeous Li Er (Angeline Yap). Soon enough, Zach turns his lecherous attentions towards Li Er, and they begin an affair behind Li Ling's back. Li Er convinces Zach to help her execute a heinous plot to murder her older sister, whom she blames for causing her mother's death. However, things are not as simple as they seem.",4.389,/gMubsi8VaDPcicAFI4jCetZkciJ.jpg,[],"[{'iso_3166_1': 'SG', 'name': 'Singapore'}]",2015-08-05,0.0,83.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Lang Tong,False,3.8,8.0,,,,
False,/84eGRME20k5kAUCPSxSSztenyrD.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,323679.0,tt3275216,en,Manson Family Vacation,"The story of two brothers: one who’s devoted to his family, the other who’s obsessed with the Manson Family.",6.213,/zenlCYnD5Gg8YMXyGBFheEbM0F.jpg,"[{'id': 1974, 'logo_path': '/t8p2PpDBJo282a5TTr6Ln0wVkMZ.png', 'name': 'Duplass Brothers Productions', 'origin_country': 'US'}, {'id': 20001, 'logo_path': None, 'name': 'Logolite Entertainment', 'origin_country': 'US'}]",[],2015-10-06,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Nick is a devoted family man. His brother is devoted to The Family.,Manson Family Vacation,False,5.8,59.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/mRFcWXCCZEuMjs2LDTV8WOvBFHd.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",http://magnetreleasing.com/gridlocked/,356334.0,tt2724532,en,Gridlocked,Former SWAT leader David Hendrix and hard-partying movie star Brody Walker must cut their ride-along short when a police training facility is attacked by a team of mercenaries.,8.195,/ivW43pYgnSbCTExhgb3NAfRS2Lw.jpg,"[{'id': 36016, 'logo_path': None, 'name': 'High Star Entertainment', 'origin_country': 'CA'}, {'id': 68265, 'logo_path': None, 'name': 'Hackybox Pictures', 'origin_country': ''}, {'id': 78752, 'logo_path': None, 'name': 'North Hollywood Films', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2016-06-14,0.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Only one way out…,Gridlocked,False,5.9,148.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",,387054.0,tt5222724,en,Jimmy Carr: Funny Business,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,5.872,/2FIjVbiim46ir5r2PtXebz7d9tH.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-03-18,0.0,62.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Jimmy Carr: Funny Business,False,6.905,110.0,,,,
False,/eudowzRY6Rj1qvmC81lGjwzsqTA.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.netflix.com/WiMovie/80038296,326665.0,tt4530184,en,Aziz Ansari: Live at Madison Square Garden,"Ansari headlines the iconic Madison Square Garden and delivers his most hilarious and insightful stand-up yet. Filmed in front of a sold-out audience, Ansari's latest special is an uproarious document of the comic in top form -- covering topics ranging from the struggle of American immigrants to the food industry to relationships to gender inequality.",5.549,/jmZKABNheJNx6etJlGTPAvmJce9.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-06,0.0,58.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Aziz Ansari: Live at Madison Square Garden,False,6.659,110.0,,,,
False,/axIGPUM5E6TT6rs3IAVc7FuL0PZ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,348555.0,tt4034208,ca,La propera pell,"A teenager who went missing and was presumed dead returns home after eight years to find a family deeply affected by his disappearance. Gradually, doubts arise about whether he really is the missing boy or an impostor.",6.263,/qqSw804KsjYMeHNxXwWGZ8s23qw.jpg,"[{'id': 10114, 'logo_path': None, 'name': 'Sentido Films', 'origin_country': 'ES'}, {'id': 7970, 'logo_path': '/so1bsD7PbaSsFio7gVyW0M3qhsc.png', 'name': 'Bord Cadre Films', 'origin_country': 'CH'}, {'id': 31890, 'logo_path': None, 'name': 'La Termita Films', 'origin_country': ''}, {'id': 79124, 'logo_path': None, 'name': 'Corte y Confección de Películas', 'origin_country': 'ES'}, {'id': 35559, 'logo_path': '/xLqNfq5xXETBKjq3jSSiNqqPiN7.png', 'name': 'ICEC', 'origin_country': 'ES'}, {'id': 29570, 'logo_path': None, 'name': 'Triodos Bank', 'origin_country': ''}, {'id': 100886, 'logo_path': '/4WZMpUq2FoiRbcHGcfjN8ZklYZr.png', 'name': 'MEDIA sub-programme of Creative Europe', 'origin_country': 'BE'}, {'id': 5085, 'logo_path': '/mPuVc7m1Ki7OQQvAYwYfIlEI3vu.png', 'name': 'TV3', 'origin_country': 'ES'}, {'id': 128500, 'logo_path': None, 'name': 'Freestudios', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2016-10-21,0.0,100.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Catalan', 'iso_639_1': 'ca', 'name': 'Català'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Next Skin,False,5.9,55.0,,,,
False,/dDIcyab5jPMgCUjaCclqGvN3m7T.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/80044731,348035.0,tt4835636,en,Chris Tucker: Live,Comedian Chris Tucker performs live.,4.603,/qdBmKaYC8tCWQwDQdojDeLNaY86.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-10,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's been a long time coming.,Chris Tucker: Live,False,5.992,59.0,,,,
False,/pWfGma0yseyE6q9eIhZpZ0qFcxE.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,423122.0,tt6217368,en,"Dana Carvey: Straight White Male, 60",Emmy-winning comedian Dana Carvey blends pitch-perfect tales on big personalities with so-true-it-hurts stories from his life as a dad of millennials.,3.895,/fL0q2Po8uD75wcU2mu8MPN4pjge.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-11-04,0.0,64.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Dana Carvey: Straight White Male, 60",False,6.3,50.0,,,,
False,/sxtnrgmqH6TOdffjNMcZUQCnjmU.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,408619.0,tt5001772,en,Justin Timberlake + The Tennessee Kids,"On the final nights of a world tour, director Jonathan Demme captures what makes the show soar: gifted musicians, deft dancers and a magnetic star.",5.209,/5TDZqiRPBhUNDRermZ5HfKf4WoF.jpg,"[{'id': 81368, 'logo_path': '/srN5L2dTtbsb48VUHvpNG71pT7q.png', 'name': 'Live Nation Productions', 'origin_country': 'US'}, {'id': 4171, 'logo_path': '/ip8rzankhLLhJGGkvfCirfUM26d.png', 'name': 'Playtone', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-09-13,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Justin Timberlake + The Tennessee Kids,False,7.395,43.0,,,,
False,/2pIIctJENs7abLSswUYPlzc8ZHH.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,417026.0,tt5946232,en,Russell Peters: Almost Famous,"The comic comes home to Toronto to sound off on cultural quirks, furniture building and bathroom visits, revelling in all things ridiculously human.",3.662,/xdFxisJEhM7p1HmegYIYNer7u0R.jpg,[],[],2016-10-07,0.0,73.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Russell Peters: Almost Famous,False,6.485,34.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,354818.0,tt4392266,en,Colin Quinn: Unconstitutional,"Colin Quinn returns to the stage in ""Unconstitutional"" where he tackles 226 years of American Constitutional calamities in 70 Minutes.",2.404,/lYXPpNtucwSWe1qdtOuMeNCy48z.jpg,"[{'id': 21206, 'logo_path': None, 'name': 'New Wave Entertainment Television', 'origin_country': 'US'}, {'id': 143704, 'logo_path': None, 'name': 'AGI Entertainment Media & Management', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-16,0.0,55.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Colin Quinn: Unconstitutional,False,6.9,9.0,,,,
False,/ycx2jpTNHsYYbqz2lmTHmqICe3y.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/80106979,404022.0,tt5849950,en,Jim Jefferies: Freedumb,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",6.559,/pveFZQKiUomWAxXu65zGSwiKoKD.jpg,"[{'id': 5466, 'logo_path': '/1QCiwVMHyYxLtcEd4NGvlQ7cmA4.png', 'name': 'Irwin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-07-01,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Jim Jefferies: Freedumb,False,7.237,114.0,,,,
False,/5UW87vnDyWHI6yzBMY3epLGSLJE.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,381043.0,tt4109268,en,Asperger's Are Us,"For the members of the comedy troupe Asperger’s Are Us, it’s easier to associate with a faceless audience than with their own families. No matter who the crowd, best friends Noah, New Michael, Jack and Ethan have one simple mantra: “We would much rather the audience appreciate us as comedians than people who have overcome adversity.”  In this coming-of-age heartfelt documentary, this band of brothers finds themselves at a crossroad. With real life pulling them apart, they decide to plan one ambitious farewell show before they all go their separate ways. People with Asperger’s don’t deal well with uncertainty, and this is the most uncertain time in their lives.",3.585,/wcjQ3xU4eM2ZcrLsvJQQilhTthH.jpg,"[{'id': 1974, 'logo_path': '/t8p2PpDBJo282a5TTr6Ln0wVkMZ.png', 'name': 'Duplass Brothers Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-11-11,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Asperger's Are Us,False,5.6,18.0,,,,
False,/nNwWIQcPnIbec6Bhi3KZHLWLvm9.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,376426.0,tt5151716,en,Tony Robbins: I Am Not Your Guru,"Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.",7.961,/7C25p2KjyKXbqZMAjZvQQIsNPnL.jpg,"[{'id': 89394, 'logo_path': '/m1Hku3PhgdsQiPO8uVe7szyrxAb.png', 'name': 'RadicalMedia', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-07-15,0.0,115.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Our entire life changes in a moment.,Tony Robbins: I Am Not Your Guru,False,6.6,95.0,,,,
False,/tX8j7o57l7usueur5iHdBHYBW9n.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,325892.0,tt4333674,hi,Hunterrr,"An ordinary bachelor pursues girls like a hunter, but not with the intention of settling down in life.",3.983,/2NEEd6vpnLjPP2LaiT4WDcMvxZ9.jpg,"[{'id': 104996, 'logo_path': None, 'name': 'A Tailormade Films', 'origin_country': ''}, {'id': 96202, 'logo_path': '/rFyd40K0ZTsCg8jS8um8MuRC7H9.png', 'name': 'Shemaroo Entertainment', 'origin_country': 'IN'}, {'id': 7435, 'logo_path': '/kckDWHAeT7NTAL9CAjq0T7trwLJ.png', 'name': 'Phantom Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-03-20,0.0,141.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Hunterrr,False,6.2,26.0,,,,
False,/7Lf7VEPvAMMpRxNgNgCr9qOyMqQ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",http://www.belgicadefilm.be/en/,330697.0,tt3544218,nl,Belgica,"The story of two brothers who, even though they have absolutely nothing in common, open a bar together that quickly becomes a regular hangout for nighthawks. Despite the success, they must soon face up to the difficulties inherent in running a family business. Their brotherhood turns into rivalry, through no fault of their own.",5.593,/5HMeqtWczMYJ7z3e4GwdXIrj7XF.jpg,"[{'id': 24845, 'logo_path': '/eRT3fMGdAaQaFyOYXMEIt8GCe6I.png', 'name': 'Topkapi Films', 'origin_country': 'NL'}, {'id': 186, 'logo_path': '/1xlcFvAz1PQIkMhO0pBLBPW4PWY.png', 'name': 'Pyramide Productions', 'origin_country': 'FR'}, {'id': 4232, 'logo_path': '/5uY5oqgSEUvzfmn8xC4eqGVU0s5.png', 'name': 'Menuet', 'origin_country': 'BE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",2016-03-02,0.0,127.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Belgica,False,5.9,109.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/A1TQEghkN2QuHQTwrziA5ttfqib.jpg,,3577143.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,374173.0,tt4900716,hi,कपूर एण्ड सन्स,"Returning home to visit their ill grandfather, two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays.",9.808,/oPdcOInH8TqR5udDTDPiDuLSN90.jpg,"[{'id': 12154, 'logo_path': '/sOHlz02xc4TmVTL4qY08dATNjxl.png', 'name': 'Star Studios', 'origin_country': 'IN'}, {'id': 19146, 'logo_path': '/5Ff25ornzVNhm5skuAvMAR556NB.png', 'name': 'Dharma Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-03-18,18897918.0,140.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Since 1921.,Kapoor & Sons,False,7.007,143.0,,,,
False,/1gffQ8ofNXZQtaY1GNPHlyoBUrV.jpg,,5980000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,398535.0,tt4434004,hi,उड़ता पंजाब,"Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a policeman, a doctor, a migrant worker, and a rockstar.",7.398,/c7BXGhHwvK1AfDCmfPTtw5LsuIU.jpg,"[{'id': 3750, 'logo_path': '/4YRT7sNsvvULDZclOcJkvNpDGOb.png', 'name': 'Balaji Motion Pictures', 'origin_country': 'IN'}, {'id': 7435, 'logo_path': '/kckDWHAeT7NTAL9CAjq0T7trwLJ.png', 'name': 'Phantom Films', 'origin_country': 'IN'}, {'id': 5567, 'logo_path': None, 'name': 'Cult Movies', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2016-06-17,14900000.0,148.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'Punjabi', 'iso_639_1': 'pa', 'name': 'ਪੰਜਾਬੀ'}]",Released,Drugs di maa di.,Udta Punjab,False,7.2,127.0,,,,
False,/1um3EJQlJoSiRI34MVIoG610OzR.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,339274.0,tt3148502,hi,तमाशा,"Ved and Tara meet accidentally meet in Corsica, France and decide to spend the next 7 days together with secretly revealing their true identity or without any promise to meet later, ever. Tara eventually falls in love with Ved and goes to find Ved after 4 years, and helps him to find his true story where he belongs.",6.176,/9hjYvub3LekTTEs1KV0a9QF1NNC.jpg,"[{'id': 84618, 'logo_path': None, 'name': 'Window Seat Films', 'origin_country': ''}, {'id': 2320, 'logo_path': '/nSAXfUCy16cNRiPlBMHeb700t9p.png', 'name': 'UTV Motion Pictures', 'origin_country': 'IN'}, {'id': 60536, 'logo_path': '/chMIfiURhqvr6eWCrzxIwuaWVeN.png', 'name': 'Nadiadwala Grandson Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-11-27,0.0,139.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Why Always The Same Story?,Tamasha,False,6.606,118.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/l1S51bNvZ06WHC2cDOI6UY2yYF0.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,343829.0,tt3105662,en,Breaking the Bank,"With ruthless US and Japanese investment banks circling Tuftons, a struggling two-hundred-year-old, family-run British bank, can its bumbling, incompetent chairman, Sir Charles Bunbury, fend off the onslaught and save the bank?",3.737,/73NZt2IEd8dZoqmVp7ZJOnw7IUw.jpg,"[{'id': 68738, 'logo_path': None, 'name': 'Black Hangar Studios', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2016-06-03,0.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You can bank with him... you just can't bank on him,Breaking the Bank,False,4.5,15.0,,,,
False,/2L7TTX4BOpX8JLxXIeGtmPGefld.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,456705.0,tt6079360,es,Todo sobre el asado,"All About Asado is a trip into the culinary heart of Argentina. Asado, the tradition of grilled meat, is a food and also a ritual. It is primitive and modern, wild and sophisticated, an art and a science. Few phenomena reveal the essential characteristics of Argentina’s national identity with more originality and precision. Equal parts road-movie, documentary and fiction, Gastón Duprat and Mariano Cohn’s playful film delves into the almost sacred tradition of asado, using a sharp and irreverent gaze to explore the country’s meaty fixation.",2.353,/ybT1L9nVdG1lAQ1xfaLHunmucXG.jpg,"[{'id': 22031, 'logo_path': None, 'name': 'Televisión Abierta', 'origin_country': 'AR'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2016-09-25,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,All About Asado,False,6.1,17.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/5Sq3jy07hfk8Y6M00EhJrikGA4m.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,414455.0,tt4460854,en,Chronically Metropolitan,A case of writer's block inspires a young novelist to return home to New York City and reconnect with his engaged ex and his bohemian parents.,4.668,/aTodvV3YXQqk1k9x5zOgoq4ywBn.jpg,"[{'id': 146165, 'logo_path': '/axgSB0Dp6vg6okGpDQ9FBtIIaiR.png', 'name': 'The Film Community', 'origin_country': 'US'}, {'id': 146166, 'logo_path': None, 'name': 'Chron NY, Inc.', 'origin_country': ''}, {'id': 146167, 'logo_path': None, 'name': 'Planeo Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-06-24,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chronically Metropolitan,False,5.2,33.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/c9oXEsq8XekEMBoHsrwnWXRFJ9S.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",,428142.0,tt6213810,ja,Fate/Grand Order -First Order-,"The year 2015 CE.  The last era in which magecraft still thrived.  The Chaldea Security Organization was founded to focus on preserving the continuation of human history. They observe a world which magecraft couldn't observe and science couldn't measure all to prevent the certain extinction of humanity.  But one day, the future that Chaldea continued to observe disappears and humanity's extinction in 2017 becomes clear. Rather, it had already happened.  The cause seems to be related to Fuyuki, a provincial town in Japan, in the year 2004 CE. There, an ""unobservable region"" that had not existed before appears.  Based on the assumption that Fuyuki is the reason for humanity's extinction, Chaldea issues an order to explore, investigate, and possibly destroy this singularity – a quest for the Holy Grail, the Grand Order.",12.276,/3u9kOT50sUxGGfzcVjljlQXbt4p.jpg,"[{'id': 59988, 'logo_path': None, 'name': 'Lay-duce', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-12-31,0.0,72.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Fate/Grand Order: First Order,False,6.8,91.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,378137.0,tt5352432,en,Hannibal Buress: Comedy Camisado,"He's a kamikaze gambler. A one-arm cuddler. And if his fly is down, so be it. A night of sly riffs and slow burns.",5.147,/hUuUA4eA3aAwKOrP6JL3vcna6fg.jpg,"[{'id': 21229, 'logo_path': None, 'name': 'Field Recordings', 'origin_country': 'DE'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-02-05,0.0,67.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Hannibal Buress: Comedy Camisado,False,6.4,60.0,,,,
