,0
6904,tt11484540
6905,tt6012598
6906,tt8703990
6907,tt15387714
6908,tt14667742
6909,tt1806861
6910,tt7744886
6911,tt2397103
6912,tt0108169
6913,tt7096594
6914,tt3189968
6915,tt14170890
6916,tt7769212
6917,tt22202760
6918,tt0331088
6919,tt11663998
6920,tt0193757
6921,tt14585870
6922,tt5256496
6923,tt4520150
6924,tt15610622
6925,tt1955939
6926,tt0383958
6927,tt0009029
6928,tt11389338
6929,tt15878482
6930,tt7246684
6931,tt11761762
6932,tt15721572
6933,tt12659874
6934,tt1953418
6935,tt0179303
6936,tt12095906
6937,tt1794011
6938,tt1892227
6939,tt1328463
6940,tt14524482
6941,tt10546824
6942,tt1156000
6943,tt2748582
6944,tt1988202
6945,tt7209508
6946,tt6170536
6947,tt15553112
6948,tt13445662
6949,tt15378778
6950,tt8913472
6951,tt5507660
6952,tt18183760
6953,tt4836122
6954,tt1096350
6955,tt1065625
6956,tt8989544
6957,tt12706832
6958,tt13739902
6959,tt0372024
6960,tt0320795
6961,tt7094948
6962,tt4564948
6963,tt5175350
6964,tt27413235
6965,tt5468988
6966,tt8731852
6967,tt2531580
6968,tt14321388
6969,tt11413722
6970,tt2502754
6971,tt15877904
6972,tt15212176
6973,tt10994256
6974,tt0633760
6975,tt5683118
6976,tt9074742
6977,tt13537696
6978,tt1101632
6979,tt12147372
6980,tt5843670
6981,tt22094224
6982,tt0350706
6983,tt19816392
6984,tt13167468
6985,tt2673530
6986,tt14922930
6987,tt2255031
6988,tt19379686
6989,tt0860258
6990,tt8068688
6991,tt26697407
6992,tt8861826
6993,tt0603704
6994,tt12414938
6995,tt13831718
6996,tt1029321
6997,tt7958752
6998,tt1233278
6999,tt1633696
7000,tt0860899
7001,tt15485352
7002,tt1348176
7003,tt15867434
7004,tt9136896
7005,tt8153024
7006,tt7208998
7007,tt8713830
7008,tt2766356
7009,tt27415951
7010,tt7041400
7011,tt3254428
7012,tt16266190
7013,tt15298294
7014,tt18749950
7015,tt12437050
7016,tt2317056
7017,tt0076477
7018,tt0316478
7019,tt15760714
7020,tt26675857
7021,tt14413374
7022,tt14224898
7023,tt3818900
7024,tt0483683
7025,tt5463204
7026,tt21857402
7027,tt15258542
7028,tt9645034
7029,tt6536280
7030,tt7056314
7031,tt23723062
7032,tt0187589
7033,tt19048692
7034,tt1722684
7035,tt14286710
7036,tt7330308
7037,tt4785400
7038,tt12117250
7039,tt8731608
7040,tt0996912
7041,tt27303269
7042,tt10143350
7043,tt13805474
7044,tt5532992
7045,tt11746766
7046,tt23837494
7047,tt21636928
7048,tt14595052
7049,tt10994922
7050,tt1647958
7051,tt12023736
7052,tt0174899
7053,tt27416809
7054,tt21075812
7055,tt7085988
7056,tt4296174
7057,tt16442408
7058,tt2121760
7059,tt12562756
7060,tt7442024
7061,tt0235656
7062,tt7089444
7063,tt15218942
7064,tt4373038
7065,tt10760070
7066,tt4887606
7067,tt19168784
7068,tt3852512
7069,tt2092383
7070,tt1101544
7071,tt0031327
7072,tt10729110
7073,tt11642324
7074,tt2160157
7075,tt13036258
7076,tt16120768
7077,tt2361330
7078,tt19816270
7079,tt18253432
7080,tt0152362
7081,tt26537676
7082,tt27495894
7083,tt14703804
7084,tt15221714
7085,tt6401704
7086,tt2789146
7087,tt4080618
7088,tt7079842
7089,tt1558513
7090,tt10541050
7091,tt1612099
7092,tt2068280
7093,tt10622548
7094,tt1408261
7095,tt0853287
7096,tt0182413
7097,tt14113834
7098,tt7698142
7099,tt1736666
7100,tt6919320
7101,tt12765018
7102,tt21890980
7103,tt14755038
7104,tt2978914
7105,tt0205490
7106,tt0477990
7107,tt0418627
7108,tt2311459
7109,tt0324455
7110,tt9848028
7111,tt3644782
7112,tt2757346
7113,tt11186924
7114,tt11298056
7115,tt0905497
7116,tt22014974
7117,tt0608926
7118,tt0666576
7119,tt10388864
7120,tt26456827
7121,tt2076276
7122,tt4086172
7123,tt1335108
7124,tt1588620
7125,tt0080933
7126,tt21302902
7127,tt27376834
7128,tt10948792
7129,tt11287882
7130,tt7107454
7131,tt8338294
7132,tt7987782
7133,tt11291294
7134,tt8250156
7135,tt9416636
7136,tt27487097
7137,tt2044291
7138,tt11877062
7139,tt2398171
7140,tt2070217
7141,tt2164924
7142,tt11221620
7143,tt1297042
7144,tt13456802
7145,tt15374640
7146,tt7245204
7147,tt8032398
7148,tt18950442
7149,tt24580160
7150,tt1480069
7151,tt15023358
7152,tt0317771
7153,tt9886156
7154,tt15230036
7155,tt7714834
7156,tt14367364
7157,tt21424838
7158,tt2354702
7159,tt2115401
7160,tt3578946
7161,tt2299981
7162,tt14250028
7163,tt13172384
7164,tt7629166
7165,tt17059454
7166,tt2742504
7167,tt8906230
7168,tt3764828
7169,tt5591958
7170,tt12911068
7171,tt1213811
7172,tt21221842
7173,tt11707500
7174,tt15786868
7175,tt1002297
7176,tt1120986
7177,tt5344358
7178,tt9677686
7179,tt2986338
7180,tt7428354
7181,tt8447882
7182,tt1471407
7183,tt0008148
7184,tt9245434
7185,tt11687408
7186,tt4920736
7187,tt0045481
7188,tt10272712
7189,tt1871202
7190,tt14386672
7191,tt13533270
7192,tt3544332
7193,tt4372290
7194,tt10855922
7195,tt1123837
7196,tt1271308
7197,tt0067464
7198,tt16462718
7199,tt13006260
7200,tt12536736
7201,tt0415171
7202,tt27206109
7203,tt14347926
7204,tt5957180
7205,tt9503188
7206,tt11844918
7207,tt5802158
7208,tt2306723
7209,tt13708750
7210,tt11909958
7211,tt7650650
7212,tt3153604
7213,tt22871874
7214,tt12541850
7215,tt2599716
7216,tt13279222
7217,tt5063092
7218,tt9176440
7219,tt4221534
7220,tt6376536
7221,tt6139802
7222,tt2370730
7223,tt5031806
7224,tt1842446
7225,tt15012226
7226,tt12208622
7227,tt21873072
7228,tt20247418
7229,tt6797916
7230,tt21975964
7231,tt5258100
7232,tt15209704
7233,tt3123664
7234,tt12422666
7235,tt8898144
7236,tt0247494
7237,tt5628150
7238,tt16915202
7239,tt8508674
7240,tt11768970
7241,tt12597236
7242,tt13870030
7243,tt5859476
7244,tt26441166
7245,tt13925650
7246,tt14949012
7247,tt8649292
7248,tt8833368
7249,tt21259288
7250,tt6374100
7251,tt5050674
7252,tt10609676
7253,tt8329660
7254,tt0804211
7255,tt4984118
7256,tt17717944
7257,tt10365222
7258,tt9473084
7259,tt3806484
7260,tt10206202
7261,tt15127534
7262,tt17679308
7263,tt1832009
7264,tt1367257
7265,tt4754406
7266,tt2172985
7267,tt0716644
7268,tt2609224
7269,tt9366502
7270,tt4157176
7271,tt13479792
7272,tt4155460
7273,tt13516954
7274,tt2309425
7275,tt14327048
7276,tt12274572
7277,tt10719258
7278,tt21045580
7279,tt0317477
7280,tt0143372
7281,tt0431722
7282,tt4179128
7283,tt14405374
7284,tt3644356
7285,tt0494141
7286,tt11040444
7287,tt8186520
7288,tt21096502
7289,tt11888358
7290,tt0528288
7291,tt3936644
7292,tt11512508
7293,tt1219466
7294,tt0135012
7295,tt0889831
7296,tt7768348
7297,tt2076926
7298,tt3919288
7299,tt1271132
7300,tt15619462
7301,tt0981233
7302,tt23648370
7303,tt3738520
7304,tt3018484
7305,tt21434882
7306,tt1778628
7307,tt6006460
7308,tt0533940
7309,tt0777158
7310,tt8577824
7311,tt4494190
7312,tt6550032
7313,tt12080690
7314,tt1851097
7315,tt5380118
7316,tt6549478
7317,tt15893046
7318,tt11571318
7319,tt3774958
7320,tt0469513
7321,tt18924748
7322,tt16608950
7323,tt3115468
7324,tt5071372
7325,tt0203638
7326,tt7076254
7327,tt2831754
7328,tt2067062
7329,tt12087222
7330,tt11444844
7331,tt9799626
7332,tt5231124
7333,tt12835896
7334,tt1907037
7335,tt1590533
7336,tt26697732
7337,tt15360196
7338,tt1973951
7339,tt17719736
7340,tt1994189
7341,tt9607866
7342,tt0502639
7343,tt6757058
7344,tt1357317
7345,tt1728068
7346,tt13093962
7347,tt6307470
7348,tt9470468
7349,tt14124360
7350,tt12725692
7351,tt0223219
7352,tt19403452
7353,tt2398013
7354,tt27118335
7355,tt8177056
7356,tt8460720
7357,tt1495547
7358,tt0278989
7359,tt5895314
7360,tt1592490
7361,tt1631358
7362,tt7443246
7363,tt15308778
7364,tt6592832
7365,tt12804178
7366,tt24165388
7367,tt3071274
7368,tt5098952
7369,tt1741594
7370,tt11174704
7371,tt1223171
7372,tt10387796
7373,tt5298294
7374,tt10502654
7375,tt4602382
7376,tt1202931
7377,tt1343332
7378,tt14920164
7379,tt13823382
7380,tt14068126
7381,tt14442870
7382,tt7498726
7383,tt2540706
7384,tt27533836
7385,tt13338574
7386,tt2168180
7387,tt5784020
7388,tt11724168
7389,tt8045990
7390,tt1512910
7391,tt0148268
7392,tt12663938
7393,tt3030112
7394,tt0288116
7395,tt19396596
7396,tt27050006
7397,tt16446902
7398,tt1829320
7399,tt1939920
7400,tt1478204
7401,tt5603868
7402,tt16339090
7403,tt6936644
7404,tt13962950
7405,tt16530618
7406,tt2657682
7407,tt13739432
7408,tt6936552
7409,tt4284638
7410,tt8599464
7411,tt4616480
7412,tt13217034
7413,tt7668262
7414,tt0862679
7415,tt15530810
7416,tt15043694
7417,tt12974322
7418,tt7012904
7419,tt15003990
7420,tt16372958
7421,tt1389519
7422,tt3103686
7423,tt10490864
7424,tt8891832
7425,tt7132508
7426,tt3718844
7427,tt13006196
7428,tt5396036
7429,tt1746588
7430,tt10649136
7431,tt5033520
7432,tt9414666
7433,tt13784584
7434,tt13389862
7435,tt3734862
7436,tt3352344
7437,tt5476432
7438,tt10604594
7439,tt15179878
7440,tt1483426
7441,tt2196265
7442,tt12070060
7443,tt7089626
7444,tt3772662
7445,tt6783042
7446,tt1528593
7447,tt11301186
7448,tt0938739
7449,tt11653600
7450,tt23904736
7451,tt0887501
7452,tt0916161
7453,tt4956112
7454,tt17539940
7455,tt4631182
7456,tt0024353
7457,tt19725116
7458,tt3316188
7459,tt1790766
7460,tt1070437
7461,tt7949792
7462,tt12361596
7463,tt15195350
7464,tt3274288
7465,tt9312184
7466,tt15716598
7467,tt4400530
7468,tt15115760
7469,tt15798120
7470,tt0690408
7471,tt6326312
7472,tt25306844
7473,tt27046350
7474,tt7818198
7475,tt21437768
7476,tt0593905
7477,tt26696709
7478,tt7757152
7479,tt16411628
7480,tt5605738
7481,tt4500142
7482,tt18515674
7483,tt13084198
7484,tt1083056
7485,tt25401912
7486,tt2173556
7487,tt5605892
7488,tt5795394
7489,tt2013616
7490,tt9615680
7491,tt19359954
7492,tt8812118
7493,tt10204188
7494,tt8407342
7495,tt26756074
7496,tt13052650
7497,tt1572258
7498,tt5231054
7499,tt1946419
7500,tt3705978
7501,tt12509048
7502,tt26681618
7503,tt0406080
7504,tt10378354
7505,tt8005376
7506,tt0424563
7507,tt1493210
7508,tt1972673
7509,tt16593014
7510,tt2150857
7511,tt8915088
7512,tt0498564
7513,tt7794276
7514,tt2910538
7515,tt5793412
7516,tt6311138
7517,tt14676138
7518,tt12080746
7519,tt0434430
7520,tt1048094
7521,tt1531928
7522,tt5589916
7523,tt12877442
7524,tt0940424
7525,tt6867514
7526,tt1926380
7527,tt13176346
7528,tt23471862
7529,tt1285567
7530,tt17517690
7531,tt19860000
7532,tt8544786
7533,tt18693296
7534,tt14616756
7535,tt4701382
7536,tt18347934
7537,tt13710110
7538,tt3228800
7539,tt2732942
7540,tt0585283
7541,tt10542540
7542,tt21408578
7543,tt10908612
7544,tt4496568
7545,tt8055326
7546,tt0032604
7547,tt13477792
7548,tt0465622
7549,tt0374943
7550,tt12752306
7551,tt14819382
7552,tt23398944
7553,tt7024064
7554,tt0014264
7555,tt0056043
7556,tt22783952
7557,tt21242696
7558,tt7077968
7559,tt13361122
7560,tt2401808
7561,tt4469022
7562,tt1030724
7563,tt21290786
7564,tt15077468
7565,tt12436154
7566,tt3188524
7567,tt10083960
7568,tt9400552
7569,tt8926572
7570,tt13145018
7571,tt3114748
7572,tt4483954
7573,tt5919552
7574,tt14769984
7575,tt15750064
7576,tt7355058
7577,tt1109966
7578,tt1877138
7579,tt1295407
7580,tt12933554
7581,tt6273368
7582,tt13504286
7583,tt1429005
7584,tt17153854
7585,tt19267514
7586,tt8255520
7587,tt9350026
7588,tt9641960
7589,tt12649018
7590,tt11315360
7591,tt26937252
7592,tt12601268
7593,tt12848970
7594,tt14343868
7595,tt3721648
7596,tt3274532
7597,tt1778714
7598,tt12344614
7599,tt0983659
7600,tt26251474
7601,tt0290932
7602,tt5194550
7603,tt18552120
7604,tt15053230
7605,tt15390100
7606,tt1268911
7607,tt2941544
7608,tt8472872
7609,tt11719374
7610,tt6590912
7611,tt10895776
7612,tt5947662
7613,tt0902080
7614,tt17158222
7615,tt19867176
7616,tt4487362
7617,tt4690180
7618,tt11452960
7619,tt15747912
7620,tt4583774
7621,tt6181316
7622,tt11659478
7623,tt9400992
7624,tt0817368
7625,tt2115749
7626,tt1645589
7627,tt25816762
7628,tt3375636
7629,tt0333774
7630,tt10054826
7631,tt13962632
7632,tt0117420
7633,tt19830048
7634,tt2244991
7635,tt11089166
7636,tt1736112
7637,tt0359995
7638,tt2035854
7639,tt7330886
7640,tt18451678
7641,tt5657198
7642,tt9418886
7643,tt7609712
7644,tt14703866
7645,tt13015108
7646,tt4847614
7647,tt0565151
7648,tt2503748
7649,tt16254906
7650,tt13323814
7651,tt18290912
7652,tt7557804
7653,tt2333256
7654,tt8996794
7655,tt13152688
7656,tt3315316
7657,tt5193984
7658,tt1895180
7659,tt3085210
7660,tt14445082
7661,tt11346636
7662,tt0123514
7663,tt8981580
7664,tt8683056
7665,tt10304208
7666,tt6863860
7667,tt2985792
7668,tt14340682
7669,tt9821694
7670,tt0060034
7671,tt17069730
7672,tt0899564
7673,tt1466528
7674,tt10812686
7675,tt7373908
7676,tt0773818
7677,tt8697672
7678,tt14484250
7679,tt15101430
7680,tt6948674
7681,tt14513564
7682,tt27196978
7683,tt18380424
7684,tt6213630
7685,tt9575322
7686,tt6381520
7687,tt2780516
7688,tt15201082
7689,tt6867924
7690,tt21288756
7691,tt6720856
7692,tt0484593
7693,tt8275328
7694,tt10543104
7695,tt0258225
7696,tt0138622
7697,tt20450546
7698,tt6369730
7699,tt1039038
7700,tt1238653
7701,tt9328674
7702,tt3049750
7703,tt9227330
7704,tt0119385
7705,tt27510602
7706,tt5860766
7707,tt16322294
7708,tt2083221
7709,tt10145000
7710,tt6270662
7711,tt9538916
7712,tt11757834
7713,tt2058034
7714,tt0092450
7715,tt2073872
7716,tt11399228
7717,tt3192838
7718,tt0323473
7719,tt5405912
7720,tt0999260
7721,tt3156344
7722,tt1973571
7723,tt3704794
7724,tt5156126
7725,tt10500428
7726,tt2267454
7727,tt12591546
7728,tt21623514
7729,tt26691631
7730,tt2875388
7731,tt6507668
7732,tt15502832
7733,tt15786406
7734,tt9638948
7735,tt10087190
7736,tt15518816
7737,tt3791852
7738,tt2021550
7739,tt23244522
7740,tt1164355
7741,tt0818261
7742,tt0731380
7743,tt11345482
7744,tt11064728
7745,tt9749896
7746,tt12837036
7747,tt18075952
7748,tt19494360
7749,tt11657912
7750,tt2041069
7751,tt19758540
7752,tt15547352
7753,tt10492952
7754,tt12335474
7755,tt0432836
7756,tt0448331
7757,tt13849196
7758,tt10357386
7759,tt0280858
7760,tt11591580
7761,tt18484232
7762,tt4853956
7763,tt20881820
7764,tt8522700
7765,tt21150164
7766,tt12057752
7767,tt6171266
7768,tt3764854
7769,tt13182250
7770,tt8104240
7771,tt27237773
7772,tt25440216
7773,tt1847024
7774,tt2407976
7775,tt10659236
7776,tt1801470
7777,tt12155622
7778,tt1486708
7779,tt0025053
7780,tt15559408
7781,tt9604184
7782,tt11989486
7783,tt0465157
7784,tt4608006
7785,tt14558382
7786,tt9267960
7787,tt8683148
7788,tt7690976
7789,tt10104038
7790,tt1651841
7791,tt13836238
7792,tt26808997
7793,tt1024972
7794,tt4693546
7795,tt23984720
7796,tt14329594
7797,tt3733466
7798,tt13171504
7799,tt12747532
7800,tt3016486
7801,tt9255662
7802,tt16261282
7803,tt8978524
7804,tt12337078
7805,tt21197094
7806,tt12272234
7807,tt6396808
7808,tt7210652
7809,tt1951686
7810,tt9747194
7811,tt23319570
7812,tt0487934
7813,tt21049862
7814,tt0392519
7815,tt6257960
7816,tt15567662
7817,tt20454320
7818,tt9915324
7819,tt1953277
7820,tt0559557
7821,tt6657860
7822,tt7240268
7823,tt14019876
7824,tt2380680
7825,tt6782984
7826,tt12733978
7827,tt9537884
7828,tt15318654
7829,tt11435146
7830,tt12647052
7831,tt0704166
7832,tt1383238
7833,tt27094326
7834,tt4806600
7835,tt18567070
7836,tt15715880
7837,tt4728998
7838,tt15206374
7839,tt27549236
7840,tt1498269
7841,tt16023452
7842,tt6976394
7843,tt13716960
7844,tt26457215
7845,tt2506276
7846,tt10371692
7847,tt4418688
7848,tt3106060
7849,tt2188543
7850,tt23282180
7851,tt7334976
7852,tt14526300
7853,tt9212562
7854,tt21337980
7855,tt3870306
7856,tt6378360
7857,tt4169628
7858,tt11550336
7859,tt1851704
7860,tt6001316
7861,tt4380836
7862,tt1942090
7863,tt2086643
7864,tt8582130
7865,tt12647632
7866,tt1793247
7867,tt9493476
7868,tt11771734
7869,tt27533758
7870,tt14666968
7871,tt1306181
7872,tt14338514
7873,tt4783718
7874,tt20605606
7875,tt7062220
7876,tt1427186
7877,tt10490470
7878,tt14148858
7879,tt1135440
7880,tt1176938
7881,tt15236488
7882,tt1434203
7883,tt15552784
7884,tt6739928
7885,tt2682400
7886,tt15784372
7887,tt6929202
7888,tt9529226
7889,tt26750621
7890,tt27201847
7891,tt20765012
7892,tt3449658
7893,tt14882794
7894,tt4298578
7895,tt1809709
7896,tt8334756
7897,tt6204692
7898,tt0140434
7899,tt16161100
7900,tt1548879
7901,tt5693062
7902,tt1214008
7903,tt15906162
7904,tt5713376
7905,tt2559104
7906,tt4275532
7907,tt1419103
7908,tt9608292
7909,tt1450399
7910,tt22462644
7911,tt4443182
7912,tt2368383
7913,tt18268130
7914,tt8765960
7915,tt10774884
7916,tt3502186
7917,tt10379230
7918,tt0996810
7919,tt5874996
7920,tt2166772
7921,tt0751166
7922,tt13849758
7923,tt13283062
7924,tt0299299
7925,tt26627927
7926,tt8356258
7927,tt5715554
7928,tt4638296
7929,tt12494832
7930,tt2086406
7931,tt13525680
7932,tt5988758
7933,tt2465186
7934,tt4535778
7935,tt20750838
7936,tt15348830
7937,tt2098761
7938,tt11507786
7939,tt26897220
7940,tt1127797
7941,tt0825737
7942,tt12142906
7943,tt1857055
7944,tt1706900
7945,tt0596085
7946,tt26660146
7947,tt6163390
7948,tt13817504
7949,tt6185958
7950,tt6347848
7951,tt11567352
7952,tt10562596
7953,tt0360123
7954,tt23398644
7955,tt1706732
7956,tt0602136
7957,tt0075861
7958,tt25750528
7959,tt9468022
7960,tt13982226
7961,tt18075926
7962,tt3305236
7963,tt19178766
7964,tt4020704
7965,tt6659208
7966,tt16090498
7967,tt1093707
7968,tt14107154
7969,tt11711572
7970,tt3833068
7971,tt5529406
7972,tt9786924
7973,tt10457822
7974,tt19406272
7975,tt1395072
7976,tt21327504
7977,tt27547067
7978,tt14887050
7979,tt7455992
7980,tt8344452
7981,tt15675638
7982,tt25642010
7983,tt21885392
7984,tt15282592
7985,tt5593830
7986,tt4906380
7987,tt5656202
7988,tt15519180
7989,tt11092846
7990,tt2771770
7991,tt7926426
7992,tt11218768
7993,tt27389948
7994,tt0299305
7995,tt4684592
7996,tt19264144
7997,tt0426429
7998,tt21829700
7999,tt6551504
8000,tt17072702
8001,tt1490319
8002,tt2146101
8003,tt0288280
8004,tt21149068
8005,tt12728602
8006,tt6436580
8007,tt9442260
8008,tt1252809
8009,tt2107477
8010,tt22062362
8011,tt13408360
8012,tt1921797
8013,tt2145823
8014,tt14950654
8015,tt22864416
8016,tt16335462
8017,tt5843956
8018,tt1894508
8019,tt1394642
8020,tt1296463
8021,tt22374346
8022,tt13356178
8023,tt13552704
8024,tt7000206
8025,tt6851450
8026,tt8077672
8027,tt9140346
8028,tt2034103
8029,tt11331940
8030,tt22871882
8031,tt15855296
8032,tt4406356
8033,tt16745468
8034,tt0417998
8035,tt15599788
8036,tt15716546
8037,tt1481420
8038,tt0878259
8039,tt18558416
8040,tt14817288
8041,tt5803984
8042,tt8791500
8043,tt9284414
8044,tt2056249
8045,tt3369638
8046,tt11816562
8047,tt13450558
8048,tt5682354
8049,tt15716526
8050,tt0768057
8051,tt13830344
8052,tt14261946
8053,tt19485586
8054,tt17373436
8055,tt7036420
8056,tt13864720
8057,tt16255138
8058,tt6331736
8059,tt18283992
8060,tt22638176
8061,tt1919837
8062,tt0336046
8063,tt18314148
8064,tt19224488
8065,tt23868044
8066,tt14703758
8067,tt3309224
8068,tt16372616
8069,tt13526908
8070,tt11557140
8071,tt18559464
8072,tt0016093
8073,tt14896954
8074,tt0556485
8075,tt12248694
8076,tt0454338
8077,tt2393860
8078,tt2921220
8079,tt12019764
8080,tt3785022
8081,tt12558020
8082,tt9053252
8083,tt0032801
8084,tt1870590
8085,tt7332654
8086,tt26760911
8087,tt27542562
8088,tt5225690
8089,tt13122432
8090,tt13774278
8091,tt24973766
8092,tt12411008
8093,tt9775752
8094,tt13228710
8095,tt3250102
8096,tt6044644
8097,tt4110528
8098,tt9820732
8099,tt0521487
8100,tt9153222
8101,tt4484302
8102,tt7102076
8103,tt4516414
8104,tt15367928
8105,tt18282408
8106,tt4299616
8107,tt7622946
8108,tt7379330
8109,tt11720538
8110,tt1179840
8111,tt7525256
8112,tt1980529
8113,tt3236928
8114,tt4713342
8115,tt14339520
8116,tt10383914
8117,tt2392424
8118,tt4851172
8119,tt19732652
8120,tt18236564
8121,tt8624020
8122,tt0034083
8123,tt9452218
8124,tt0000089
8125,tt14078092
8126,tt12722760
8127,tt13585688
8128,tt14206554
8129,tt10417414
8130,tt6817230
8131,tt1150728
8132,tt15787840
8133,tt13256858
8134,tt21923512
8135,tt9077668
8136,tt14503862
8137,tt12500734
8138,tt4285954
8139,tt0375049
8140,tt11739588
8141,tt4239040
8142,tt21810762
8143,tt0517391
8144,tt0976236
8145,tt13408788
8146,tt27450432
8147,tt7321188
8148,tt7945320
8149,tt11959260
8150,tt0369671
8151,tt14404070
8152,tt1340691
8153,tt1966673
8154,tt26656521
8155,tt15081490
8156,tt8774786
8157,tt27564415
8158,tt10553166
8159,tt24852058
8160,tt11793698
8161,tt4851154
8162,tt9246184
8163,tt11401954
8164,tt3397628
8165,tt14198206
8166,tt13219896
8167,tt7945180
8168,tt1371186
8169,tt19632498
8170,tt3280210
8171,tt20198390
8172,tt24636698
8173,tt13307538
8174,tt10799248
8175,tt11162606
8176,tt6123658
8177,tt13228960
8178,tt18341650
8179,tt26162436
8180,tt11518608
8181,tt20867874
8182,tt10507410
8183,tt15105226
8184,tt0286539
8185,tt9757686
8186,tt12212860
8187,tt2947992
8188,tt0427819
8189,tt9444906
8190,tt7257056
8191,tt12884140
8192,tt2238512
8193,tt7222832
8194,tt12808558
8195,tt14704632
8196,tt6839768
8197,tt9231328
8198,tt13990086
8199,tt12353082
8200,tt21875416
8201,tt3357018
8202,tt11255546
8203,tt1922282
8204,tt11072882
8205,tt15298390
8206,tt7292692
8207,tt7752390
8208,tt15950606
8209,tt10560058
8210,tt1377065
8211,tt11628644
8212,tt1815898
8213,tt2466300
8214,tt14895588
8215,tt14886590
8216,tt1953000
8217,tt6111368
8218,tt4177494
8219,tt12788244
8220,tt5030802
8221,tt7067920
8222,tt9894434
8223,tt10391968
8224,tt6893412
8225,tt9438002
8226,tt2928570
8227,tt9385970
8228,tt14655484
8229,tt13012276
8230,tt12269168
8231,tt1111782
8232,tt0389373
8233,tt3051122
8234,tt8769462
8235,tt0958737
8236,tt11194294
8237,tt4556384
8238,tt8276964
8239,tt22749166
8240,tt2442374
8241,tt14143438
8242,tt5620106
8243,tt12049388
8244,tt4920520
8245,tt2268351
8246,tt12995418
8247,tt7050834
8248,tt9682568
8249,tt6351032
8250,tt4836588
8251,tt9782060
8252,tt27329987
8253,tt14359476
8254,tt11878234
8255,tt23475358
8256,tt10019898
8257,tt1831386
8258,tt12614790
8259,tt17421686
8260,tt1830321
8261,tt9646454
8262,tt9434710
8263,tt13012982
8264,tt11838824
8265,tt13307268
8266,tt2819862
8267,tt0174154
8268,tt1700284
